timestamp,lmp_price
2025-08-01 04:00:00,37.80165
2025-08-01 05:00:00,38.12105
2025-08-01 06:00:00,41.29225
2025-08-01 07:00:00,29.87632
2025-08-01 08:00:00,29.55398
2025-08-01 09:00:00,29.7833
2025-08-01 10:00:00,26.84303
2025-08-01 11:00:00,27.39985
2025-08-01 12:00:00,27.41547
2025-08-01 13:00:00,28.87124
2025-08-01 14:00:00,30.32682
2025-08-01 15:00:00,31.8847
2025-08-01 16:00:00,31.88298
2025-08-01 17:00:00,34.6413
2025-08-01 18:00:00,41.30273
2025-08-01 19:00:00,46.15284
2025-08-01 20:00:00,46.36129
2025-08-01 21:00:00,42.85428
2025-08-01 22:00:00,41.58817
2025-08-01 23:00:00,40.50878
2025-08-02 00:00:00,40.52413
2025-08-02 01:00:00,38.37093
2025-08-02 02:00:00,38.85463
2025-08-02 03:00:00,37.74176
2025-08-02 04:00:00,37.86327
2025-08-02 05:00:00,37.90583
2025-08-02 06:00:00,35.32422
2025-08-02 07:00:00,15.38066
2025-08-02 08:00:00,22.0826
2025-08-02 09:00:00,25.33484
2025-08-02 10:00:00,18.41111
2025-08-02 11:00:00,19.56792
2025-08-02 12:00:00,20.14809
2025-08-02 13:00:00,22.82704
2025-08-02 14:00:00,25.2
2025-08-02 15:00:00,30.73088
2025-08-02 16:00:00,36.18921
2025-08-02 17:00:00,33.34646
2025-08-02 18:00:00,39.80334
2025-08-02 19:00:00,45.09682
2025-08-02 20:00:00,46.16327
2025-08-02 21:00:00,41.47222
2025-08-02 22:00:00,39.43622
2025-08-02 23:00:00,39.04176
2025-08-03 00:00:00,39.33045
2025-08-03 01:00:00,38.57366
2025-08-03 02:00:00,35.97027
2025-08-03 03:00:00,35.28948
2025-08-03 04:00:00,34.25622
2025-08-03 05:00:00,32.29124
2025-08-03 06:00:00,29.38819
2025-08-03 07:00:00,12.69067
2025-08-03 08:00:00,16.27808
2025-08-03 09:00:00,23.49
2025-08-03 10:00:00,9.95595
2025-08-03 11:00:00,13.24136
2025-08-03 12:00:00,13.46669
2025-08-03 13:00:00,17.33
2025-08-03 14:00:00,21.42938
2025-08-03 15:00:00,27.84684
2025-08-03 16:00:00,31.85182
2025-08-03 17:00:00,34.36969
2025-08-03 18:00:00,38.81539
2025-08-03 19:00:00,45.0016
2025-08-03 20:00:00,44.4275
2025-08-03 21:00:00,41.8808
2025-08-03 22:00:00,39.07626
2025-08-03 23:00:00,38.24557
2025-08-04 00:00:00,35.8905
2025-08-04 01:00:00,35.78495
2025-08-04 02:00:00,34.32776
2025-08-04 03:00:00,34.28962
2025-08-04 04:00:00,36.12209
2025-08-04 05:00:00,38.07382
2025-08-04 06:00:00,38.97854
2025-08-04 07:00:00,27.8091
2025-08-04 08:00:00,26.9826
2025-08-04 09:00:00,25.83872
2025-08-04 10:00:00,23.90925
2025-08-04 11:00:00,23.48844
2025-08-04 12:00:00,21.0538
2025-08-04 13:00:00,24.76503
2025-08-04 14:00:00,25.52688
2025-08-04 15:00:00,28.8728
2025-08-04 16:00:00,30.43151
2025-08-04 17:00:00,35.06705
2025-08-04 18:00:00,42.14136
2025-08-04 19:00:00,27.01073
2025-08-04 20:00:00,48.25784
2025-08-04 21:00:00,43.04516
2025-08-04 22:00:00,41.8126
2025-08-04 23:00:00,40.68265
2025-08-05 00:00:00,42.39081
2025-08-05 01:00:00,39.91487
2025-08-05 02:00:00,39.29821
2025-08-05 03:00:00,38.41378
2025-08-05 04:00:00,38.89063
2025-08-05 05:00:00,40.21694
2025-08-05 06:00:00,41.51098
2025-08-05 07:00:00,30.59493
2025-08-05 08:00:00,26.88525
2025-08-05 09:00:00,27.54349
2025-08-05 10:00:00,24.89122
2025-08-05 11:00:00,25.82201
2025-08-05 12:00:00,25.7787
2025-08-05 13:00:00,26.52266
2025-08-05 14:00:00,27.22285
2025-08-05 15:00:00,31.42112
2025-08-05 16:00:00,31.42193
2025-08-05 17:00:00,34.45544
2025-08-05 18:00:00,41.73279
2025-08-05 19:00:00,46.44274
2025-08-05 20:00:00,48.02
2025-08-05 21:00:00,45.1579
2025-08-05 22:00:00,44.30489
2025-08-05 23:00:00,40.2462
2025-08-06 00:00:00,40.45238
2025-08-06 01:00:00,40.77083
2025-08-06 02:00:00,38.08727
2025-08-06 03:00:00,36.7637
2025-08-06 04:00:00,39.9932
2025-08-06 05:00:00,40.27924
2025-08-06 06:00:00,42.46144
2025-08-06 07:00:00,33.06599
2025-08-06 08:00:00,31.13393
2025-08-06 09:00:00,30.37675
2025-08-06 10:00:00,30.10321
2025-08-06 11:00:00,30.77963
2025-08-06 12:00:00,30.80344
2025-08-06 13:00:00,31.96652
2025-08-06 14:00:00,34.96457
2025-08-06 15:00:00,37.7367
2025-08-06 16:00:00,38.95343
2025-08-06 17:00:00,42.47984
2025-08-06 18:00:00,53.44142
2025-08-06 19:00:00,66.59982
2025-08-06 20:00:00,60.68377
2025-08-06 21:00:00,49.14478
2025-08-06 22:00:00,43.48831
2025-08-06 23:00:00,41.56175
2025-08-07 00:00:00,40.67478
2025-08-07 01:00:00,37.63748
2025-08-07 02:00:00,37.02442
2025-08-07 03:00:00,36.98235
2025-08-07 04:00:00,36.61876
2025-08-07 05:00:00,36.6879
2025-08-07 06:00:00,41.8579
2025-08-07 07:00:00,35.12678
2025-08-07 08:00:00,31.82829
2025-08-07 09:00:00,31.51882
2025-08-07 10:00:00,29.49791
2025-08-07 11:00:00,31.17871
2025-08-07 12:00:00,30.95837
2025-08-07 13:00:00,32.62198
2025-08-07 14:00:00,36.56578
2025-08-07 15:00:00,37.96504
